instrument,year,rit_rf,rit,new_wacc,unnamed:_5,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,rf,ticker_prefix,date,Month,symbol,market_cap,equity_volatility,equity_vol_is_default,equity_vol,asset_value,asset_vol,solver_status,DDm,PDm
HBNC,2019,-0.009084441,0.012315559,1.792473897,,5.443409882,1.003927188,0.650259213,20.28455285,42.41034245,65.35392126,44.56294151,44.56294151,21.58687943,44.08740393,49.76571175,39.78300858,39.78300858,8.565379173,0.115508243,1.302606233,13.95,25.87951,2.408741001,42.32284032,57.67715968,5246.829,606.052,0.733788566,0.0,0.0,0.021400000000000002,HBNC,,,HBNC,837848700.0,0.208446696618578,False,0.208446696618578,1431068976.340768,0.12203939619349784,converged,7.154774679693544,4.190523435579479e-13
HBNC,2020,-0.137077756,-0.132677756,1.926960717,,4.964065084,1.289191321,0.592389986,18.99807322,32.08691666,63.5286419,38.78542175,38.78542175,20.28455285,42.41034245,65.35392126,44.56294151,44.56294151,8.680436239,0.100253049,1.005388077,14.91,25.87951,2.668962476,61.34442614,38.65557386,5886.614,590.151,1.586949048,0.0,0.0,0.0044,HBNC,,,HBNC,699383178.0,0.5761148711130306,False,0.5761148711130306,1286386716.6608787,0.3144920572283772,converged,2.3344357739104944,0.009786457709089298
HBNC,2021,0.136270742,0.136670742,2.04409728,,1.939357678,1.195058873,0.656465403,37.96102992,45.13567295,57.86827798,44.11265285,44.11265285,18.99807322,32.08691666,63.5286419,38.78542175,38.78542175,8.910840612,0.11174938,1.263076272,15.71,16.66187,2.370136417,49.6088845,50.3911155,7411.889,828.274,0.984476807,0.0,0.0,0.0004,HBNC,,,HBNC,907974590.7,0.186155650076027,False,0.186155650076027,1735917347.3531098,0.09736903686223702,converged,7.5548339044143,2.0969735398593462e-14
HBNC,2022,-0.036641571,-0.022441571,4.982386087,,6.84650459,0.929616478,0.414470642,36.31866942,40.34762337,65.65155154,44.69631537,44.69631537,37.96102992,45.13567295,57.86827798,44.11265285,44.11265285,8.971133239,0.159907161,0.978163301,14.37,16.43014,5.972737894,59.79510746,40.20489254,7872.518,1258.872,1.487259477,0.0,0.0,0.014199999999999999,HBNC,,,HBNC,662583366.12,0.2667059851325319,False,0.2667059851325319,1903705646.680247,0.09282697468819595,converged,4.562012529120363,2.5332811526263912e-06
HBNC,2023,-0.109343333,-0.059843333,4.47914232,,5.813238509,1.021652092,0.279323716,32.79168491,39.7226788,55.82905358,40.74682762,23.21772519,36.31866942,40.34762337,65.65155154,44.69631537,44.69631537,8.979729635,0.184604719,0.878059006,14.11,14.98921,5.285970922,75.76451781,24.23548219,7940.485,1465.851,3.126181573,0.0,0.0,0.0495,HBNC,,,HBNC,631159349.94,0.6111653322719303,False,0.6111653322719303,2022640753.6670418,0.1951395407532514,converged,1.806032128069558,0.0354566606323416
HBT,2021,0.159663871,0.160063871,1.865939876,,1.592806278,0.832835635,0.652780356,17.43215031,21.43084696,41.22148426,25.46943443,25.46943443,18.99807322,22.98016637,38.90768147,25.40492785,25.40492785,8.369679703,0.032053282,1.318120823,16.88,6.160171213,1.856606879,22.71637626,77.28362374,4314.254,138.286,0.293935185,0.0,0.0,0.0004,HBT,,,HBT,589908842.0,0.2288560139013734,False,0.2288560139013734,728139538.6614051,0.1854097726597545,converged,8.86889770691279,3.693674926841453e-19
HBT,2022,-0.029146262,-0.014946262,4.351751734,,6.678986555,0.705833567,0.581404013,17.26625006,19.24345524,32.12942272,21.30897631,21.30897631,17.43215031,21.43084696,41.22148426,25.46943443,25.46943443,8.363280417,0.065377511,1.505997588,16.27,10.84287481,4.894510385,19.35765028,80.64234972,4286.734,280.256,0.240043232,0.0,0.0,0.014199999999999999,HBT,,,HBT,616364978.0,0.1774519253600828,False,0.1774519253600828,892669464.9410863,0.12252699198485881,converged,9.509794130886819,9.552011433508086e-22
HFWA,2017,0.091017222,0.099017222,1.644973533,,4.617586168,0.464039121,0.446096272,22.15799615,40.48429513,76.14161519,47.49119185,47.49119185,21.15270351,43.11203841,50.85466439,39.69125023,39.69125023,8.321973612,0.035088871,1.801677972,12.8,26.932,2.122847963,5.217514698,94.7824853,4113.27,144.33,0.055047245,0.0,0.0,0.008,HFWA,,,HFWA,1043642999.4705,0.2447023796881605,False,0.2447023796881605,1186822965.738933,0.215181173369685,converged,9.721024350705589,1.2265059706976894e-22
HFWA,2018,-0.243818828,-0.225718828,1.788403381,,7.085931488,0.727789036,0.706690129,21.58687943,40.90753392,79.37264046,48.86428739,48.86428739,22.15799615,40.48429513,76.14161519,47.49119185,47.49119185,8.578650784,0.009740401,1.435607484,12.9,26.24902,2.719069159,3.890706849,96.10929315,5316.927,51.789,0.040482109,0.0,0.0,0.0181,HFWA,,,HFWA,1010103275.61,0.2486191359768433,False,0.2486191359768433,1060963327.0553508,0.23670093668883968,converged,12.715797315354497,2.4157802814320327e-37
HFWA,2019,-0.067538743,-0.046138743,1.423242489,,5.92804765,0.732238638,0.707682991,20.28455285,36.41905757,59.92889738,39.63825561,39.63825561,21.58687943,40.90753392,79.37264046,48.86428739,48.86428739,8.622088199,0.007340936,1.280484302,12.8,26.18122,1.987718895,4.489489069,95.51051093,5552.97,40.764,0.047005183,0.0,0.0,0.021400000000000002,HFWA,,,HFWA,965185650.0,0.1843839851234845,False,0.1843839851234845,1005086568.3118856,0.17706413313787722,converged,18.133281455249683,8.702781992937943e-74
HFWA,2020,-0.293640795,-0.289240795,1.02487359,,5.262108072,0.772292381,0.731524235,24.95880839,52.98846431,66.24383369,50.98840429,50.98840429,20.28455285,36.41905757,59.92889738,39.63825561,39.63825561,8.797143148,0.008551365,1.023826712,14.0,26.18122,1.752684948,7.0196665,92.9803335,6615.318,56.57,0.07549625,0.0,0.0,0.0044,HFWA,,,HFWA,797727645.0,0.3056555722672499,False,0.3056555722672499,854049283.7953396,0.28549863096589184,converged,9.380624169468838,3.2791661456423877e-21
HFWA,2021,0.161662601,0.162062601,1.353445688,,1.511383355,0.711256654,0.671845951,23.43731268,52.18665281,58.25800418,47.72220468,47.72220468,24.95880839,52.98846431,66.24383369,50.98840429,50.98840429,8.913605715,0.009689856,1.004158597,14.8,17.47881,1.45676373,6.63674278,93.36325722,7432.412,72.019,0.071085168,0.0,0.0,0.0004,HFWA,,,HFWA,857985238.76,0.2372230009999862,False,0.2372230009999862,929975436.9207518,0.2188593645469282,converged,11.581311566517423,2.562789463630295e-31
HFWA,2022,0.119011086,0.133211086,3.868428311,,6.587787952,0.62331398,0.590860414,21.22464922,53.60656499,62.3083329,49.78749589,49.78749589,23.43731268,52.18665281,58.25800418,47.72220468,47.72220468,8.850818522,0.009752009,1.348137151,14.0,17.47881,4.536447433,6.240606974,93.75939303,6980.1,68.07,0.066559806,0.0,0.0,0.014199999999999999,HFWA,,,HFWA,1075669196.08,0.3307185476151743,False,0.3307185476151743,1142779432.528389,0.31129696575270865,converged,8.951032266300219,1.760867033038191e-19
HFWA,2023,-0.094565414,-0.045065414,4.115427857,,5.835684667,0.577457747,0.542343174,18.71185729,50.61473327,67.81629939,50.19197146,50.19197146,21.22464922,53.60656499,62.3083329,49.78749589,49.78749589,8.878352048,0.072720296,0.875047991,14.1,17.47881,5.037754159,7.275179696,92.7248203,7174.957,521.765,0.078459895,0.0,0.0,0.0495,HFWA,,,HFWA,746644323.87,0.4542146190738356,False,0.4542146190738356,1243189529.460488,0.27285923739801243,converged,3.2269099227273097,0.0006256742341962216
HIFS,2017,0.211354805,0.219354805,1.393351184,,6.219695643,0.755718546,0.754809139,22.15799615,12.41071513,13.04850149,10.85317524,10.85317524,21.15270351,11.52291334,14.23065984,10.83840256,10.83840256,7.733945796,0.253863369,2.337300747,12.76,40.86507,1.986038345,0.203326179,99.79667382,2284.599,579.976,0.002037404,0.0,0.0,0.008,HIFS,,,HIFS,445001829.375,0.2382966190090202,False,0.2382966190090202,1020356530.9763235,0.10392684278589559,converged,5.460766943971613,2.370410302534166e-08
HIFS,2018,-0.216782411,-0.198682411,1.223832037,,8.165398415,0.872998443,0.872157297,21.58687943,10.33422403,8.55984899,8.207320757,8.207320757,22.15799615,12.41071513,13.04850149,10.85317524,10.85317524,7.786795547,0.252160707,1.958595488,12.46,40.9751,2.409475219,0.163129435,99.83687056,2408.587,607.351,0.00163396,0.0,0.0,0.0181,HIFS,,,HIFS,425818448.89375,0.2080544961134158,False,0.2080544961134158,1022275285.3889372,0.08666299978453984,converged,6.173614805575688,3.3373021178669394e-10
HIFS,2019,0.1072627,0.1286627,1.035140501,,6.505296391,0.802160068,0.801335551,20.28455285,9.626397162,9.131911281,8.062181053,8.062181053,21.58687943,10.33422403,8.55984899,8.207320757,8.207320757,7.859546737,0.195297076,1.797267895,13.57,40.9751,1.536134237,0.174017762,99.82598224,2590.346,505.887,0.001743211,0.0,0.0,0.021400000000000002,HIFS,,,HIFS,453791876.4312501,0.2413845319237931,False,0.2413845319237931,948967910.6095312,0.11542891929755379,converged,5.577456205619436,1.2203060061506777e-08
HIFS,2020,0.00034543,0.00474543,0.00474543,,6.063470349,0.862338515,0.862338515,18.99807322,8.595493609,8.282492701,7.245062203,7.245062203,20.28455285,9.626397162,9.131911281,8.062181053,8.062181053,7.957559953,0.142813342,1.569829481,13.75,40.9751,0.0,0.0,100.0,2857.093,408.031,0.0,0.0,0.0,0.0044,HIFS,,,HIFS,469195309.89375,0.3254505002062759,False,0.3254505002062759,875434801.5397792,0.1744280609322286,converged,4.31447181622536,7.99924707329966e-06
HIFS,2021,0.16246206,0.16286206,0.16286206,,1.515266,0.904750383,0.904750383,17.43215031,6.336396157,7.212436231,5.739329537,5.739329537,18.99807322,8.595493609,8.282492701,7.245062203,7.245062203,8.140655133,0.193811723,2.530757468,12.97,28.85628,0.0,0.0,100.0,3431.165,665.0,0.0,0.0,0.0,0.0004,HIFS,,,HIFS,897436967.3568,0.1961290466680205,False,0.1961290466680205,1562171020.5497077,0.11267233519054551,converged,7.527111628116284,2.5937509999020403e-14
HIFS,2022,-0.09823052,-0.08403052,-0.08403052,,8.1263165,0.925370875,0.925370875,17.26625006,5.80909212,6.045623836,5.255364604,5.255364604,17.43215031,6.336396157,7.212436231,5.739329537,5.739329537,8.341362285,0.30425874,1.535359343,12.51,27.60445,0.0,0.0,100.0,4193.799,1276.0,0.0,0.0,0.0,0.014199999999999999,HIFS,,,HIFS,592596504.0,0.3116317412299813,False,0.3116317412299813,1850603406.167097,0.0997945514282734,converged,3.817864650751188,6.730586873627906e-05
HIFS,2023,0.028980241,0.078480241,0.078480241,,7.35744808,0.992065899,0.992065899,15.2370401,6.068898342,8.657698912,6.319439617,6.319439617,17.26625006,5.80909212,6.045623836,5.255364604,5.255364604,8.408258964,0.377496656,1.031280506,13.17,27.60445,0.0,0.0,100.0,4483.947,1692.675,0.0,0.0,0.0,0.0495,HIFS,,,HIFS,420370560.0,0.4491552338779002,False,0.4491552338779002,2030935237.5871153,0.0935096555849598,converged,2.4309174070324393,0.007530323640276407
HMST,2017,0.281895391,0.289895391,2.997293949,,3.608172257,0.222993846,0.199439475,22.15799615,30.29441877,20.9940517,22.58389032,22.58389032,21.15270351,26.86411542,20.1350967,20.57323606,20.57323606,8.816117977,0.163819087,1.10510795,14.69,31.57154,4.01889515,14.71893076,85.28106924,6742.041,1104.475,0.172593178,0.0,0.0,0.008,HMST,,,HMST,547757160.0,0.182546182736841,False,0.182546182736841,1643431609.1395051,0.06084279873271705,converged,6.632920850151799,1.6455415507650322e-11
HMST,2018,-0.388953964,-0.370853964,2.307853007,,6.099855178,0.634813403,0.541355688,21.58687943,34.07861018,22.248501,24.91245101,24.91245101,22.15799615,30.29441877,20.9940517,22.58389032,22.58389032,8.859678882,0.15294209,0.774977334,13.27,31.57154,3.805425763,20.1461309,79.8538691,7042.221,1077.052,0.252287474,0.0,0.0,0.0181,HMST,,,HMST,401688584.0,0.2892202936508689,False,0.2892202936508689,1459420728.5869184,0.07960628747561672,converged,4.00399699669946,3.1140577710353056e-05
HMST,2019,0.012228239,0.033628239,1.364637381,,5.429816968,0.727719296,0.644099358,20.28455285,42.49580079,22.84516608,29.30217698,29.30217698,21.58687943,34.07861018,22.248501,24.91245101,24.91245101,8.826504898,0.08891872,1.195029549,13.4,31.07465,1.938821127,15.85008749,84.14991251,6812.435,605.753,0.188355365,0.0,0.0,0.021400000000000002,HMST,,,HMST,643307200.0,0.2342694969564249,False,0.2342694969564249,1236234806.9478345,0.12190827613949876,converged,5.966145122774916,1.2146212198307933e-09
HMST,2020,-0.040433037,-0.036033037,1.438717842,,6.242812574,1.052530338,0.901618168,18.99807322,38.09195116,44.75888453,35.0068062,35.0068062,20.28455285,42.49580079,22.84516608,29.30217698,29.30217698,8.886974609,0.062143063,1.02493279,14.0,24.61131846,1.947512841,18.1683939,81.8316061,7237.091,449.735,0.22202172,0.0,0.0,0.0044,HMST,,,HMST,638577000.0,0.4092721802940813,False,0.4092721802940813,1086332889.9017417,0.24059881363845037,converged,3.5634446988263657,0.00018300991626070767
HOMB,2016,0.265523039,0.267523039,1.310619981,,7.694368132,1.053786545,1.016045176,21.15270351,23.28879886,55.73805461,31.61694389,31.61694389,18.2821119,13.4215901,50.76184641,24.9313734,24.9313734,9.191001067,0.151635755,2.938563102,12.97,36.18497,1.657622561,5.500607695,94.4993923,9808.465,1487.314,0.058207863,0.0,0.0,0.002,HOMB,,,HOMB,5483575280.0,0.3044859448061001,False,0.3044859448061001,6967917624.63969,0.23962275245332174,converged,6.333434791318668,1.1988133293876676e-10
HOMB,2017,0.222527761,0.230527761,1.711428129,,7.670372174,1.165238864,1.083751034,22.15799615,25.44176468,66.69068863,36.62776319,36.62776319,21.15270351,23.28879886,55.73805461,31.61694389,31.61694389,9.578433084,0.125608176,1.831412846,15.05,36.32805,2.364068099,10.56180413,89.43819587,14449.76,1815.008,0.118090532,0.0,0.0,0.008,HOMB,,,HOMB,4591038000.0,0.2250114997403169,False,0.2250114997403169,6391583861.725172,0.1616247917133857,converged,7.757664699826321,4.325374862975736e-15
HOMB,2018,-0.262560268,-0.244460268,1.392622789,,9.306248029,1.197069754,1.103583892,21.58687943,20.95429095,61.34687986,32.47820506,32.47820506,22.15799615,25.44176468,66.69068863,36.62776319,36.62776319,9.635767441,0.129708874,1.187106939,15.31,36.55707,2.535013529,11.77950028,88.22049972,15302.438,1984.862,0.133523391,0.0,0.0,0.0181,HOMB,,,HOMB,3226561760.0,0.2245384764235352,False,0.2245384764235352,5175820935.344521,0.13997533352309757,converged,6.906588466535874,2.4822369692835725e-12
HOMB,2019,0.107151951,0.128551951,1.272293126,,7.754689599,1.207862317,1.082138721,20.28455285,20.11125041,65.30934946,33.48654601,33.48654601,21.58687943,20.95429095,61.34687986,32.47820506,32.47820506,9.617939668,0.075819547,1.30235302,16.35,36.55707,1.834150253,15.47816716,84.52183284,15032.047,1139.723,0.18312626,0.0,0.0,0.021400000000000002,HOMB,,,HOMB,3882142240.0,0.2576253080950589,False,0.2576253080950589,4997734289.910937,0.20011962793817248,converged,7.393455103790401,7.153088445163712e-14
HOMB,2020,-0.122699762,-0.118299762,0.974232545,,8.363950498,1.48497481,1.309621262,22.47551683,34.6601962,50.91009765,36.01984435,36.01984435,20.28455285,20.11125041,65.30934946,33.48654601,33.48654601,9.704963684,0.057275945,1.234211124,17.75,36.55707,1.689575444,17.42703442,82.57296558,16398.804,939.257,0.211050122,0.0,0.0,0.0044,HOMB,,,HOMB,3846598720.0,0.5049596169272702,False,0.5049596169272702,4781726489.0733795,0.40621325951996934,converged,3.814162070926924,6.832288726302123e-05
HOMB,2021,0.255822906,0.256222906,1.581875831,,1.549243586,1.134362803,1.031660417,23.59114564,33.22962129,64.046429,40.42550193,40.42550193,22.47551683,34.6601962,50.91009765,36.01984435,36.01984435,9.801019405,0.050519168,1.441243537,19.77,24.91617,1.805512051,11.70647643,88.29352357,18052.138,911.979,0.132585902,0.0,0.0,0.0004,HOMB,,,HOMB,3986077516.7,0.2882791956629021,False,0.2882791956629021,4897691798.048922,0.23462138272515665,converged,7.0487128333038385,9.029019216974556e-13
HOMB,2022,-0.028180232,-0.013980232,3.151660882,,8.763152967,1.183690241,1.083098249,22.02378034,32.61447171,48.06988461,34.38398647,34.38398647,23.59114564,33.22962129,64.046429,40.42550193,40.42550193,10.03817525,0.053381751,1.31474131,16.54,24.04859,4.165976457,10.89577245,89.10422755,22883.588,1221.566,0.122281207,0.0,0.0,0.014199999999999999,HOMB,,,HOMB,4636253795.099999,0.2695026282675945,False,0.2695026282675945,5840596135.298508,0.2139311399234601,converged,7.2734430417698785,1.7521929711451895e-13
HOMB,2023,0.042660155,0.092160155,3.79360294,,7.481983214,1.133224816,1.022503499,19.75553826,26.48716249,41.75905033,29.00667183,29.00667183,22.02378034,32.61447171,48.06988461,34.38398647,34.38398647,10.02820904,0.083119893,1.346495676,17.79,23.45486,4.850555438,12.39327942,87.60672058,22656.658,1883.219,0.141464939,0.0,0.0,0.0495,HOMB,,,HOMB,5104666093.02,0.2599965365320208,False,0.2599965365320208,6896935329.216992,0.1924326134064344,converged,6.9067266311555935,2.4798216923251214e-12
HONE,2022,0.008974476,0.023174476,3.569814532,,6.956711701,0.699830737,0.672852598,56.2774253,47.99551343,66.1461825,53.33696744,53.33696744,51.94850383,54.15648243,52.08489749,50.60123746,50.60123746,8.586634362,0.081156143,1.103064273,14.6,22.71025757,4.590237803,4.93180011,95.06819989,5359.545,434.96,0.051876444,0.0,0.0,0.014199999999999999,HONE,,,HONE,598746670.0,0.2214294992147779,False,0.2214294992147779,1027573883.8325913,0.12902252322650398,converged,6.708738520673439,9.815703902155086e-12
HOPE,2017,0.229248648,0.237248648,1.703112652,,8.924484722,1.343326673,1.310083791,22.15799615,46.21303466,55.25394647,42.81308592,42.81308592,21.15270351,46.81510826,32.54124005,34.93514011,34.93514011,9.56147016,0.093508303,1.28255444,13.82,39.53267,2.440026679,4.027411568,95.97258843,14206.717,1328.446,0.041964186,0.0,0.0,0.008,HOPE,,,HOPE,2337022000.0,0.2242606311188688,False,0.2242606311188688,3654882829.136184,0.14339776474374563,converged,7.0417606528857775,9.491285259599966e-13
HOPE,2018,-0.350914668,-0.332814668,2.246789676,,10.79483411,1.437537773,1.325059282,21.58687943,40.4615889,33.67532756,32.19206602,32.19206602,22.15799615,46.21303466,55.25394647,42.81308592,42.81308592,9.635997051,0.073027277,0.789165971,12.94,39.52103,4.197560452,12.30805654,87.69194346,15305.952,1117.752,0.140355614,0.0,0.0,0.0181,HOPE,,,HOPE,1518744160.0,0.2750956120643176,False,0.2750956120643176,2616446841.236182,0.1596821516823107,converged,5.359700509040476,4.168001408148742e-08
HOPE,2019,0.036895865,0.058295865,1.27660397,,9.436261679,1.526245718,1.387262659,20.28455285,34.12088428,16.81205561,22.97629862,22.97629862,21.58687943,40.4615889,33.67532756,32.19206602,32.19206602,9.659339953,0.059198759,0.917844859,13.23,39.52103,2.02813081,14.21116138,85.78883862,15667.44,927.493,0.165652801,0.0,0.0,0.021400000000000002,HOPE,,,HOPE,1902912160.0,0.2381796026310811,False,0.2381796026310811,2810767680.2549233,0.16124948844846165,converged,6.9279412017990785,2.13504569120872e-12
HOPE,2020,-0.248115797,-0.243715797,1.222257973,,8.643756653,1.64811014,1.367418621,18.99807322,31.44082306,27.6432095,25.54620366,25.54620366,20.28455285,34.12088428,16.81205561,22.97629862,22.97629862,9.747223374,0.0326623,0.654813361,12.87,37.51943,2.249827231,24.7291693,75.2708307,17106.664,558.743,0.328535889,0.0,0.0,0.0044,HOPE,,,HOPE,1397090960.0,0.5402355093805452,False,0.5402355093805452,1953319874.0527794,0.38650886025562503,converged,3.0563375319989277,0.0011202943549625205
HOPE,2021,0.272325097,0.272725097,1.817597797,,1.608554294,1.493463892,1.315691509,17.43215031,33.34952573,25.58979743,25.75369184,25.75369184,18.99807322,31.44082306,27.6432095,25.54620366,25.54620366,9.791944688,0.034745423,0.843434901,12.42,25.30769549,2.12424914,15.31869904,84.68130096,17889.061,621.563,0.180898249,0.0,0.0,0.0004,HOPE,,,HOPE,1765294908.92,0.2653018355736634,False,0.2653018355736634,2386609333.4382973,0.19623487309167575,converged,6.759948380301262,6.902045647676321e-12
