instrument,year,covid,rit_rf,rit,new_wacc,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,DD_a,PD_a,DD_m,PD_m
COLB,2023,1.0,-0.10007196,-0.05057196,4.175517904,5.788836057,0.719413689,0.38130465,77.66516497,67.63206083,56.70530712,63.51457035,63.51457035,58.15195391,59.65828156,74.73017282,60.47943573,60.47943573,10.86233182,0.088674241,1.114114321,11.86,19.82827,5.23816929,52.5170957,47.4829043,52173.596,4626.454,1.106021135,0.0,0.0,7.852219947279519,2.043684249991065e-15,4.160634537825338,1.5868229670380426e-05
UMBF,2016,0.0,0.277646692,0.279646692,1.26257672,4.544978992,0.802505196,0.528364034,53.07136133,23.92908992,73.28815194,39.91947478,39.91947478,44.73838964,31.21868383,62.25923974,39.25405721,39.25405721,9.937044758,0.093494791,1.952108292,12.87,27.12873,1.508457888,41.58904626,58.41095374,20682.532,1933.709,0.712007656,0.0,0.0,12.14090974253002,3.205462626350882e-34,7.185196931578383,3.355519174995709e-13
UMBF,2017,0.0,0.156576237,0.164576237,1.455730765,4.948662508,0.820778087,0.595586438,55.31447349,27.43232897,68.46078515,39.95975867,39.95975867,53.07136133,23.92908992,73.28815194,39.91947478,39.91947478,9.988360866,0.061547431,1.6449217,14.04,27.12873,1.848980729,34.16119653,65.83880347,21771.583,1339.985,0.518861139,0.0,0.0,13.0672226933088,2.5341177647405905e-39,7.285090106101021,1.6072769026913838e-13
UMBF,2018,0.0,-0.27451133,-0.25641133,1.731170534,6.782692653,0.892548342,0.703102709,54.41537057,30.67996871,53.40193876,36.24636672,36.24636672,55.31447349,27.43232897,68.46078515,39.95975867,39.95975867,10.05840018,0.068587334,1.343826493,13.95,24.73341,2.550916913,26.36142857,73.63857143,23351.119,1601.591,0.357983976,0.0,0.0,12.991802648250626,6.809060400732372e-39,7.408579737183865,6.382957468493664e-14
UMBF,2019,0.0,-0.018157963,0.003242037,1.376947177,5.255287748,0.942204803,0.646019078,61.83536307,43.54586145,72.18251874,52.59150446,52.59150446,54.41537057,30.67996871,53.40193876,36.24636672,36.24636672,10.18721262,0.075071396,1.292974201,13.26,22.63721,1.77722589,37.21093977,62.78906023,26561.355,1993.998,0.592634125,0.0,0.0,11.991917358725075,1.9586565874368674e-33,8.065113880840316,3.6583815147824264e-16
UMBF,2020,1.0,-0.190141259,-0.185741259,0.48290812,3.956270033,1.0169428,0.584517166,61.57959929,47.29095954,68.21174383,53.11457621,53.11457621,61.83536307,43.54586145,72.18251874,52.59150446,52.59150446,10.40811915,0.078034614,1.097785103,14.26,21.31197,0.735363109,48.45807306,51.54192694,33127.504,2585.092,0.940168052,0.0,0.0,13.193547977331752,4.778939149138207e-40,7.964706075809579,8.280848128179191e-16
UMBF,2021,1.0,0.153296644,0.153696644,0.86811284,1.291046926,0.984902986,0.656158212,59.97004712,42.71584172,67.09773326,50.69417243,50.69417243,61.57959929,47.29095954,68.21174383,53.11457621,53.11457621,10.66180159,0.082213459,1.633799678,13.88,15.4587,0.912699148,37.21065531,62.78934469,42693.484,3509.979,0.59262691,0.0,0.0,9.751371409273531,9.099643030353754e-23,5.169840801945986,1.1714674892572769e-07
UMBF,2022,1.0,0.027388005,0.041588005,3.958170601,6.494664926,0.836602606,0.536397019,59.46407192,47.90232018,53.48422353,48.62834783,48.62834783,59.97004712,42.71584172,67.09773326,50.69417243,50.69417243,10.55873713,0.067600925,1.513121823,12.5,15.4587,4.652338988,39.83183203,60.16816797,38512.461,2603.478,0.66200839,0.0,0.0,11.386942010261642,2.4286943877700387e-30,5.268087601545749,6.892616172752849e-08
UMBF,2023,1.0,-0.080462751,-0.030962751,4.086546341,5.658290868,0.848595273,0.377674418,25.78826593,45.77561483,76.45090303,51.91922887,51.91922887,59.46407192,47.90232018,53.48422353,48.62834783,48.62834783,10.6922102,0.097767038,1.308435186,12.85,15.4587,4.848585329,59.5942637,40.4057363,44011.674,4302.891,1.47489612,0.0,0.0,9.696846543116326,1.554805187987026e-22,4.909541342497054,4.564482669357176e-07
BOKF,2016,0.0,0.317423811,0.319423811,1.561839722,6.369694939,0.883686,0.792381541,21.15270351,42.75339483,28.55659841,31.48605926,31.48605926,18.2821119,15.57174376,22.50612745,15.82579079,15.82579079,10.39733835,0.174455419,1.656751829,12.81,33.83572,1.949380924,14.83231354,85.16768646,32772.281,5717.302,0.174154238,0.0,0.0,12.837280064446528,5.06869367507373e-38,7.467435828346815,4.0886290854877616e-14
BOKF,2017,0.0,0.251061747,0.259061747,1.717237069,6.957898042,0.99324395,0.931319598,22.15799615,47.95849797,33.08510638,35.69805329,35.69805329,21.15270351,42.75339483,28.55659841,31.48605926,31.48605926,10.38196022,0.181411377,1.727217938,13.54,32.78916,2.204252847,9.002306354,90.99769365,32272.16,5854.537,0.098928951,0.0,0.0,11.238436271941133,1.3200874016341985e-29,5.89345923427688,1.890967173692899e-09
BOKF,2018,0.0,-0.330501801,-0.312401801,1.548986238,8.733912034,1.106812724,1.004864808,27.25519359,48.40689047,18.65756163,31.5427771,31.5427771,22.15799615,47.95849797,33.08510638,35.69805329,35.69805329,10.54588087,0.195124031,1.193286222,12.5,32.78916,2.708515315,13.11520732,86.88479268,38020.504,7418.714,0.1509494,0.0,0.0,9.44274168064752,1.8157525793987306e-21,5.366092672926814,4.0230306002841486e-08
BOKF,2019,0.0,0.066805528,0.088205528,1.118145766,6.237230119,1.292463197,0.892552862,26.24660667,44.82933614,21.41886873,30.80467922,30.80467922,27.25519359,48.40689047,18.65756163,31.5427771,31.5427771,10.64951227,0.204432413,1.270370118,12.94,32.2915,1.573015872,39.82200943,60.17799057,42172.021,8621.328,0.661737108,0.0,0.0,6.757874986232537,7.001513442992802e-12,5.376014505560216,3.807632972601985e-08
BOKF,2020,1.0,-0.126995584,-0.122595584,1.195791624,6.264152913,1.577607374,0.968454525,68.978075,55.63437145,22.11313398,43.65664739,43.65664739,26.24660667,44.82933614,21.41886873,30.80467922,30.80467922,10.75088015,0.08187855,0.905533987,13.82,31.41134,1.836661667,47.83661813,52.16338187,46671.088,3821.361,0.917053619,0.0,0.0,10.75111311701104,2.927536004902287e-27,5.8603822753013874,2.309014150582954e-09
BOKF,2021,1.0,0.220248776,0.220648776,1.091289262,1.466267002,1.4334847,1.271829007,69.95224128,54.01505876,21.90377812,43.16474578,43.16474578,68.978075,55.63437145,22.11313398,43.65664739,43.65664739,10.8247545,0.04964092,1.346574599,13.29,22.84115,1.168819263,14.14329916,85.85670084,50249.431,2494.428,0.164731454,0.0,0.0,7.365081472641491,8.851935530467422e-14,4.115807500362496,1.929131131126176e-05
BOKF,2022,1.0,-0.048798287,-0.034598287,3.462690881,9.137477058,1.275462619,1.156635889,69.17626043,54.50803658,21.84083433,43.17742017,43.17742017,69.95224128,54.01505876,21.90377812,43.16474578,43.16474578,10.77458513,0.149370038,1.484125038,12.67,22.58196,4.512172892,11.71547485,88.28452515,47790.642,7138.49,0.132701341,0.0,0.0,5.979075402390338,1.1220383650498838e-09,3.1227077087786,0.0008959780616062
BOKF,2023,1.0,-0.027364605,0.022135395,3.543022272,6.898350701,1.233439206,0.864490186,67.09544575,51.98305691,20.31276146,41.1293084,41.1293084,69.17626043,54.50803658,21.84083433,43.17742017,43.17742017,10.81626873,0.179738697,1.08206154,13.16,21.36025,4.48713767,35.17881127,64.82118873,49824.83,8955.45,0.542705433,0.0,0.0,4.254975711982782,1.0453585428375288e-05,2.8027011669160222,0.0025338300518253
FNB,2018,0.0,-0.282396872,-0.264296872,1.782424702,7.25604494,1.077973657,0.80047817,55.6853594,35.24199685,68.37552743,45.76199717,45.76199717,22.15799615,37.95338502,62.12422787,41.189601,41.189601,10.40734898,0.143677119,0.709010212,11.54,30.29951,2.806193456,32.65072225,65.6481047,33102.0,4756.0,0.497359709,0.0,0.0,8.338513996897396,3.7614963342701786e-17,5.797925440764049,3.357014398107233e-09
FNB,2019,0.0,0.069883779,0.091283779,1.254599235,6.724279186,1.298151872,0.948125962,60.98359474,50.51673546,63.97478198,54.07916311,54.07916311,55.6853594,35.24199685,68.37552743,45.76199717,45.76199717,10.45204239,0.13161924,0.864255635,11.81,30.29951,1.715938301,33.99129046,64.17550991,34615.0,4556.0,0.529661401,0.0,0.0,7.31345372645319,1.301809972519579e-13,5.745363079209552,4.586197680663343e-09
FNB,2020,1.0,-0.265717625,-0.261317625,1.039471455,6.421764562,1.35443623,0.971352329,59.25299762,50.13008246,69.59727774,55.62759813,55.62759813,60.98359474,50.51673546,63.97478198,54.07916311,54.07916311,10.52819528,0.077608824,0.6297363,12.33,28.92898,1.691848473,34.60112922,62.35419905,37354.0,2899.0,0.554912576,0.0,0.0,8.68657714568237,1.8676165912435088e-18,5.242967713714629,7.900709867471992e-08
FNB,2021,1.0,0.314305782,0.314705782,1.680981864,1.702231438,1.287031905,1.013192635,61.47505386,53.45441495,73.45014341,59.31632373,59.31632373,59.25299762,50.13008246,69.59727774,55.62759813,55.62759813,10.58438501,0.056437122,0.767135288,12.18,17.83439,1.763764018,24.22559007,73.64796355,39513.0,2230.0,0.328937677,0.0,0.0,6.91775641781243,2.2942617928461198e-12,4.431848076805535,4.671441976214186e-06
FNB,2022,1.0,0.070275606,0.084475606,4.040994259,7.831155666,1.104788425,0.844794665,60.28748323,52.47607088,74.80550479,59.25412831,59.25412831,61.47505386,53.45441495,73.45014341,59.31632373,59.31632373,10.6856753,0.056894225,0.848203198,12.06,17.83439,4.844717276,26.73791445,71.38481728,43725.0,2487.7,0.374560242,0.0,0.0,9.021439760906482,9.281665473621384e-20,4.633481434228225,1.7978350990049809e-06
FNB,2023,1.0,0.031701785,0.081201785,4.291356666,7.118846619,1.090502686,0.873738594,59.45577574,47.47651275,75.98512911,57.24123376,54.36911988,60.28748323,52.47607088,74.80550479,59.25412831,59.25412831,10.73982557,0.097701374,0.831411925,12.16,17.83439,5.148483768,22.7092861,75.21210516,46158.0,4509.7,0.301936584,0.0,0.0,6.957954900565824,1.726238453380516e-12,4.130773447461505,1.807723769003357e-05
CADE,2019,0.0,0.065623726,0.087023726,1.108584685,7.969935029,1.436738649,1.167018937,25.86909308,43.61559962,52.43022392,41.31239181,41.31239181,21.58687943,38.81436859,51.22029758,37.69123395,37.69123395,9.954778207,0.073151238,1.303838955,14.17,31.72771,1.528541118,25.29087967,74.70912033,21052.576,1540.022,0.338524662,0.0,0.0,11.70527968327934,5.988184516349441e-32,7.718279847296011,5.895505012400862e-15
CADE,2020,1.0,-0.166070528,-0.161670528,0.748678439,6.382704724,1.331631866,1.019462823,24.72489026,41.62728586,48.09356243,38.78547791,38.78547791,25.86909308,43.61559962,52.43022392,41.31239181,41.31239181,10.08918648,0.039008323,1.059801909,14.48,31.72771,1.251283368,29.29629286,65.31887536,24081.194,939.367,0.448511899,0.0,0.0,13.875103480466802,4.483180030446389e-44,8.796250860552462,7.0731574341754585e-19
CADE,2021,1.0,0.241102388,0.241502388,1.237460254,1.636328708,1.127763503,0.905867682,27.56693167,37.56950687,37.10782393,33.45270054,33.45270054,24.72489026,41.62728586,48.09356243,38.78547791,38.78547791,10.77205232,0.037017164,1.104228588,13.86,21.78734,1.355934722,22.94724995,73.26951983,47669.751,1764.599,0.313189577,0.0,0.0,9.531138877024112,7.7783541760824655e-22,5.400732247996964,3.3184712085703286e-08
CADE,2022,1.0,-0.006601186,0.007598814,3.635163224,6.8354756,1.03475953,0.638822574,25.84508103,36.56144268,46.24405228,36.21531638,36.21531638,27.56693167,37.56950687,37.10782393,33.45270054,33.45270054,10.79247726,0.091905596,1.0855428,12.81,20.99236,4.595744389,43.09110161,54.93016472,48653.414,4471.521,0.784470643,0.0,0.0,8.355156553691362,3.267299483272808e-17,4.076603876761242,2.2849122704541827e-05
SSB,2016,0.0,0.242343855,0.244343855,1.204541029,6.765857961,1.009554798,0.891837903,21.15270351,16.53781049,64.2903868,31.34729325,31.34729325,18.2821119,17.15903684,45.49223856,24.88808816,24.88808816,9.09387307,0.041473421,1.866524466,13.04,33.49867,1.50472683,16.56116153,83.43883847,8900.592,369.138,0.198482647,0.0,0.0,,,,
SSB,2017,0.0,0.161609869,0.169609869,1.338328498,7.096289219,1.07652775,0.984052939,24.17324669,19.5816271,54.43148021,29.598016,29.598016,21.15270351,16.53781049,64.2903868,31.34729325,31.34729325,9.579597063,0.034786984,1.387490264,13.04,33.85004,1.798665378,12.43901617,87.56098383,14466.589,503.249,0.142061174,0.0,0.0,,,,
SSB,2018,0.0,-0.226803523,-0.208703523,1.641615287,9.138665997,1.159465815,1.067005456,23.52538211,18.69258025,37.66711082,23.11082408,23.11082408,24.17324669,19.5816271,54.43148021,29.598016,29.598016,9.593991135,0.036571341,0.907739971,13.56,33.85004,2.76061536,11.58238853,88.41761147,14676.328,536.733,0.130996397,0.0,0.0,,,,
SSB,2019,0.0,0.054331614,0.075731614,1.426015737,7.412980468,1.358198747,1.05501727,22.06022092,17.69189557,48.2330468,26.39477325,26.39477325,23.52538211,18.69258025,37.66711082,23.11082408,23.11082408,9.67540005,0.070012597,1.233590123,12.78,32.37523,2.030127216,29.82207307,70.17792693,15921.092,1114.677,0.424949473,0.0,0.0,,,,
SSB,2020,1.0,-0.170244809,-0.165844809,1.159208674,5.420502005,1.067497602,0.787396658,20.85479836,23.99825326,29.44226316,22.76971678,22.76971678,22.06022092,17.69189557,48.2330468,26.39477325,26.39477325,10.53979644,0.030956574,1.104026435,14.24,32.37523,1.874883364,34.47073277,65.52926723,37789.873,1169.845,0.526035682,0.0,0.0,,,,
SSB,2021,1.0,0.219888139,0.220288139,1.234849494,1.481894556,0.942787919,0.799411875,22.26640446,29.62584326,14.47141591,20.60026058,20.60026058,20.85479836,23.99825326,29.44226316,22.76971678,22.76971678,10.6415712,0.026490103,1.156418842,13.56,20.93924,1.334788691,18.49065918,81.50934082,41838.456,1108.305,0.226853254,0.0,0.0,,,,
SSB,2022,1.0,0.025535121,0.039735121,3.669649517,7.1642725,0.80528389,0.715791941,37.84955792,34.64156459,15.36384204,23.77572001,23.77572001,22.26640446,29.62584326,14.47141591,20.60026058,20.60026058,10.69009539,0.021601097,1.139090361,12.97,21.21512588,4.614282204,13.6957684,86.3042316,43918.696,948.692,0.158691737,0.0,0.0,,,,
SSB,2023,1.0,0.012203766,0.061703766,3.780520749,7.14733415,1.052701398,0.924462688,33.84301041,43.64917272,18.37246132,29.18966422,29.18966422,37.84955792,34.64156459,15.36384204,23.77572001,23.77572001,10.71223815,0.02184955,1.160301371,14.08,21.55062098,4.752221531,15.02549793,84.97450207,44902.024,981.089,0.176823607,0.0,0.0,,,,
ASB,2016,0.0,0.316896117,0.318896117,1.727344495,6.444819083,1.211613167,0.869455671,21.15270351,51.36160457,54.43117179,45.07057771,45.07057771,18.2821119,46.74700286,54.13398693,42.67474871,42.67474871,10.27984357,0.13225534,1.281778915,12.68,29.66529,2.174938562,34.67078609,61.96618728,29139.315,3853.83,0.559511366,0.0,0.0,12.612763975887374,8.979128392935294e-37,7.357467826543465,9.37157808229721e-14
ASB,2017,0.0,0.186351273,0.194351273,1.828800619,7.019117242,1.182026603,0.986122367,22.15799615,55.95320385,58.34019675,48.75525994,48.75525994,21.15270351,51.36160457,54.43117179,45.07057771,45.07057771,10.32494392,0.133636867,1.261481048,13.22,30.20409,2.410563459,21.42974031,75.28940467,30483.594,4073.732,0.284631555,0.0,0.0,13.364646825947055,4.864785252475113e-41,6.971520853061046,1.5676641679447485e-12
ASB,2018,0.0,-0.29805053,-0.27995053,2.114752569,8.075832362,1.066817217,0.922192982,49.46342334,54.75894649,35.5374195,42.02091281,42.02091281,22.15799615,55.95320385,58.34019675,48.75525994,48.75525994,10.4227313,0.134673199,0.923416031,13.47,30.20409,3.342762277,17.52583241,77.9990597,33615.122,4527.056,0.224692868,0.0,0.0,10.952186042412793,3.2431519014812067e-28,6.209537478386412,2.6570387550888163e-10
ASB,2019,0.0,0.025128639,0.046528639,1.602613937,7.344833488,1.212277798,1.016668937,51.40386566,65.72278597,46.00551841,51.79833238,51.79833238,49.46342334,54.75894649,35.5374195,42.02091281,42.02091281,10.38549627,0.129542428,0.945066493,13.21,30.20409,2.246902417,20.36161662,73.86407441,32386.478,4195.423,0.275663329,0.0,0.0,8.721447534960676,1.3733375020820917e-18,6.419639097186234,6.829889715415523e-11
ASB,2020,1.0,-0.240059316,-0.235659316,1.458704485,5.277634893,1.219278569,0.736506911,49.67131823,62.29109343,46.61129568,50.34298772,50.34298772,51.40386566,65.72278597,46.00551841,51.79833238,51.79833238,10.41690331,0.072846224,0.700445794,14.02,28.48654,2.196761976,43.66962993,47.64335788,33419.783,2434.505,0.916594293,0.0,0.0,10.942425691851184,3.6120392095701478e-28,6.357528169488581,1.0251304111223716e-10
ASB,2021,1.0,0.244409493,0.244809493,1.366752365,1.922769597,1.134023776,0.998924739,51.67527036,72.07186715,43.24541309,54.76490108,54.76490108,49.67131823,62.29109343,46.61129568,50.34298772,50.34298772,10.46607757,0.063372179,0.880469596,13.1,22.48194681,1.50709914,14.14496048,81.07465475,35104.253,2224.633,0.174468341,0.0,0.0,7.946251263927104,9.61201533464243e-16,4.846336690839346,6.288100897976139e-07
ASB,2022,1.0,0.049694395,0.063894395,3.81532284,7.862610266,1.016004267,0.889902202,50.5324411,72.6085666,66.2694704,63.4980147,63.4980147,51.67527036,72.07186715,43.24541309,54.76490108,54.76490108,10.58166644,0.131297387,0.909031349,11.33,19.88698746,4.698168963,14.25072667,80.56755007,39405.727,5173.869,0.176879236,0.0,0.0,7.585939409310086,1.650433299091829e-14,4.076379898474149,2.2871132175042943e-05
ASB,2023,1.0,-0.029892899,0.019607101,3.991673675,6.725299121,1.021308211,0.782368264,42.74738517,87.9108311,68.07526008,70.3186843,70.3186843,50.5324411,72.6085666,66.2694704,63.4980147,63.4980147,10.62171398,0.068467255,0.811755601,12.21,19.61724684,4.949070387,26.11070038,68.72327702,41015.855,2808.243,0.379939687,0.0,0.0,8.107176528129356,2.590478195501094e-16,4.365857497532169,6.331250780115188e-06
PB,2016,0.0,0.263421507,0.265421507,1.139934361,8.631573152,1.277999903,1.210566427,21.15270351,31.11212972,24.63452787,24.30004638,24.30004638,18.2821119,27.02944309,28.91952614,23.81763319,23.81763319,10.01373435,0.058716886,1.369478016,15.2,33.28897,1.341558813,7.706552628,92.29344737,22331.072,1311.211,0.083500539,0.0,0.0,13.427360400539502,2.0902434833290675e-41,8.964576623904623,1.557375647839257e-19
PB,2017,0.0,0.208854732,0.216854732,1.314449817,8.823225211,1.373202229,1.30919832,22.15799615,37.32240055,38.34820407,32.31726414,32.31726414,21.15270351,31.11212972,24.63452787,24.30004638,24.30004638,10.02514273,0.036718744,1.273282421,15.74,33.27164,1.667054599,6.826279238,93.17372076,22587.292,829.377,0.073263997,0.0,0.0,13.49320573179077,8.573959021666602e-42,8.62203077391654,3.2888510590169588e-18
PB,2018,0.0,-0.268360056,-0.250260056,1.265826297,10.25895796,1.283155706,1.232403616,21.58687943,37.63239665,30.19875638,29.53722104,29.53722104,22.15799615,37.32240055,38.34820407,32.31726414,32.31726414,10.0298295,0.057983638,1.073685212,16.99,32.87247,2.236967208,5.780195238,94.21980476,22693.402,1315.846,0.061347986,0.0,0.0,11.5150792894179,5.537880973616041e-31,7.443924508562321,4.886868293929099e-14
PB,2019,0.0,0.069002224,0.090402224,1.100325517,9.222576609,1.361548783,1.305048189,20.28455285,39.4792236,29.18391171,30.08790312,30.08790312,21.58687943,37.63239665,30.19875638,29.53722104,29.53722104,10.37927778,0.056137588,1.140760263,12.7,32.83724,1.511846489,6.055752528,93.94424747,32185.708,1806.828,0.064461132,0.0,0.0,11.6441575294859,1.2286898331796522e-31,8.184177976384143,1.3708431733293221e-16
PB,2020,1.0,-0.116307697,-0.111907697,0.650597691,8.382564475,1.380011641,1.288638866,23.13132301,47.11475219,32.08393837,35.51432287,35.51432287,20.28455285,39.4792236,29.18391171,30.08790312,30.08790312,10.43585767,0.011438382,1.047309833,14.23,32.62344,1.115892121,9.521832736,90.47816726,34059.275,389.583,0.10523901,0.0,0.0,21.690635757782516,1.257438128069434e-104,14.306499744192266,9.964730663836422e-47
PB,2021,1.0,0.205992924,0.206392924,0.766151298,1.465648972,1.227844571,1.166131598,23.43731268,45.43319642,26.08466069,32.79008665,32.79008665,23.13132301,47.11475219,32.08393837,35.51432287,35.51432287,10.54096266,0.011843827,1.036826048,15.45,20.67136,0.721890624,6.253915859,93.74608414,37833.97,448.099,0.066711222,0.0,0.0,13.7629924711089,2.1277071692832993e-43,9.209512561102231,1.638046057587664e-20
