instrument,year,a_E,a_E_source,a_weak_E_proxy,a_E_pb,a_E_de,a_E_wacc,a_F,a_sigma_E,a_sigma_D_hat,a_sigma_V_hat,a_mu_hat,DD_a,PD_a,a_naive_status,m_covid,m_rit_rf,m_rit,m_new_wacc,"m_weighted_average_cost_of_capital,_(%)",m_beta_levered,m_beta_unlevered,m_environmental_pillar_score,m_social_pillar_score,m_governance_pillar_score,m_esg_score,m_esg_combined_score,m_environmental_pillar_score_1,m_social_pillar_score_1,m_governance_pillar_score_1,m_esg_score_1,m_esg_combined_score_1,m_lnta,m_td/ta,m_price_to_book_value_per_share,m_capital_adequacy_total_(%),"m_wacc_tax_rate,_(%)","m_wacc_cost_of_debt,_(%)","m_wacc_debt_weight,_(%)","m_wacc_equity_weight,_(%)",m_total_assets,m_debt_total,m_d/e,m_dummylarge,m_dummymid,m_rf,m_F,m_ticker_prefix,m_date,m_Month,m_symbol,m_market_cap,m_equity_volatility,m_equity_vol,m_E_t,m_F_t,m_rf_t,m_T,m_sigma_E_tminus1,m_sigmaE_count,m_sigmaE_window_end_year,m_sigmaE_window_start_year,m_asset_value,m_asset_vol,m_solver_cost,m_nfev,m_status_flag,m_d1,m_d2,DD_m,PD_m,m_solver_status,size_dummy,covid_dummy,outlier_a,outlier_m
LCNB,2022,1846992840.1522176,E_pb,False,1846992840.1522176,4053733700.678648,1877470777.574288,90527000.0,0.1215176403813178,0.0803794100953294,0.1195955333164389,0.127309194,26.620337837227357,1.9739981046426176e-156,ok,1.0,-0.004377734,0.009822266,3.724880784,6.952400703,0.684139934,0.671817067,17.26625006,41.7120128,75.48510242,48.0807609,48.0807609,19.0205481,43.24918227,67.30291655,45.90937365,45.90937365,7.559766874,0.047164267,1.009908758,12.31,17.86319,4.523274127,2.184394402,97.8156056,1919.398,90.527,0.022331758,0.0,0.0,0.0141999999999999,90527000.0,LCNB,,,LCNB,202663440.0,0.2061406053862106,0.1215176403813178,202663440.0,90527000.0,0.0141999999999999,1.0,0.1215176403813178,3.0,2021.0,2019.0,291914040.48426116,0.0843645032630555,0.0,5.0,converged,14.088507215807676,14.00414271254462,14.00414271254462,7.35216847473782e-45,converged,0,1,other,low_leverage
LKFN,2020,11823462559.643944,E_pb,False,11823462559.643944,8466442142.562408,5772143889.751799,85500000.0,0.1804301460897929,0.0951075365224482,0.1798175752565678,0.034984511,27.55763723147568,1.7922914013753058e-167,ok,1.0,-0.064264487,-0.059864487,1.506699972,6.354594573,0.918109984,0.911795586,22.30216678,43.50132989,71.79603342,47.89902113,47.89902113,20.28455285,35.85326448,70.97208957,43.33317142,43.33317142,8.670846891,0.014664429,2.058067247,14.65,31.42446,2.283563425,0.999772923,99.00022708,5830.435,85.5,0.010098693,0.0,0.0,0.0044,85500000.0,LKFN,,,LKFN,1369338702.0,0.3980444738349415,0.1804301460897929,1369338702.0,85500000.0,0.0044,1.0,0.1804301460897929,3.0,2019.0,2017.0,1454463328.4274664,0.1698702038207702,0.0,4.0,converged,16.793432680304736,16.623562476483965,16.623562476483965,2.352585383214119e-62,converged,0,1,other,low_leverage
LKFN,2021,18648236490.227184,E_pb,False,18648236490.227184,,,75000000.0,0.1162530756271442,0.079063268906786,0.1161041037597279,-0.059864487,46.97015666059076,0.0,ok,1.0,0.094087625,0.094487625,0.094487625,1.515266,0.778355524,0.778355524,20.59743576,33.08819763,69.54759842,41.90468256,41.90468256,22.30216678,43.50132989,71.79603342,47.89902113,47.89902113,8.788337719,0.011437594,2.876782982,15.35,19.14315,0.0,0.0,100.0,6557.323,75.0,0.0,0.0,0.0,0.0004,75000000.0,LKFN,,,LKFN,2027605551.02,0.2617712651885155,0.1162530756271442,2027605551.02,75000000.0,0.0004,1.0,0.1162530756271442,3.0,2020.0,2018.0,2102575557.0191996,0.1121079243396821,0.0,4.0,converged,29.793739625806133,29.68163170146645,29.68163170146645,6.627840349552467e-194,converged,0,1,other,zero_cost_debt
LKFN,2022,19952246468.767975,E_pb,False,19952246468.767975,,,297000000.0,0.0778476369542471,0.0694619092385617,0.0777246417042559,0.094487625,55.498586961263946,0.0,ok,1.0,-0.041877819,-0.027677819,-0.027677819,7.326869579,0.753131302,0.753131302,19.0731221,31.32317457,65.15456238,39.4690923,39.4690923,20.59743576,33.08819763,69.54759842,41.90468256,41.90468256,8.76909849,0.04617271,3.252003256,15.07,18.93933,0.0,0.0,100.0,6432.371,297.0,0.0,0.0,0.0,0.0141999999999999,297000000.0,LKFN,,,LKFN,1849732948.25,0.2933490473703222,0.0778476369542471,1849732948.25,297000000.0,0.0141999999999999,1.0,0.0778476369542471,3.0,2021.0,2019.0,2142545350.561778,0.0672085377801599,0.0,6.0,converged,29.64617648521466,29.5789679474345,29.5789679474345,1.3930890471183443e-192,converged,0,1,other,zero_cost_debt
LKFN,2023,16511867758.97852,E_pb,False,16511867758.97852,,,50000000.0,0.0814298796342799,0.0703574699085699,0.0813964522156854,-0.027677819,70.91027355858276,0.0,ok,1.0,-0.05477748,-0.00527748,-0.00527748,6.38740004,0.716434431,0.716434431,16.669483,26.15747581,65.22323984,36.83356842,36.83356842,19.0731221,31.32317457,65.15456238,39.4690923,39.4690923,8.783247409,0.007663976,2.55047788,15.47,18.80993,0.0,0.0,100.0,6524.029,50.0,0.0,0.0,0.0,0.0495,50000000.0,LKFN,,,LKFN,1657055680.56,0.3998945172143746,0.0814298796342799,1657055680.56,50000000.0,0.0495,1.0,0.0814298796342799,3.0,2022.0,2020.0,1704640938.4825585,0.0791567681472437,0.0,8.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,0,1,other,zero_cost_debt
LOB,2019,6928552258.358174,E_pb,False,6928552258.358174,7702002.905855668,4804095553.3795395,14000.0,0.4437667413608481,0.160941685340212,0.4437661698788652,-0.316938097,28.61124774500466,2.434184128434946e-180,ok,0.0,0.189538455,0.210938455,1.616441566,7.971218617,1.058416302,1.056898598,20.28455285,31.27977031,25.05995967,24.53635156,24.53635156,21.58687943,25.8251729,33.26671108,24.78530175,24.78530175,8.479040132,2.91e-06,1.439605241,15.74,20.99961,1.779593545,0.181441074,99.81855893,4812.828,0.014,0.001817709,0.0,0.0,0.0214,14000.0,LOB,,,LOB,867008080.0000001,0.3676493186168081,0.4907366408192517,867008080.0000001,14000.0,0.0214,1.0,0.4907366408192517,2.0,2018.0,2017.0,867021783.5830796,0.490728884630415,0.0,3.0,converged,22.773408739927348,22.282679855296937,22.282679855296937,2.7201778270251403e-110,converged,0,0,other,low_debt
MBCN,2020,1363030185.854138,E_pb,False,1363030185.854138,122651204.77309711,1222198247.8757951,17038000.0,0.1465847298565999,0.0866461824641499,0.1458447425277561,0.069881656,30.53718822973758,4.183123895574458e-205,ok,1.0,-0.029168877,-0.024768877,2.367929583,5.321724998,0.793517568,0.712847742,20.85479836,33.37919676,43.05547166,32.32341981,32.32341981,20.28455285,13.0270494,32.51087764,18.16533245,18.16533245,7.238481755,0.012240127,0.991337218,12.88,18.53566,2.933402984,12.19707712,87.80292288,1391.979,17.038,0.138914249,0.0,0.0,0.0044,17038000.0,MBCN,,,MBCN,180597286.59102,0.4763056485775515,0.1465847298565999,180597286.59102,17038000.0,0.0044,1.0,0.1465847298565999,2.0,2019.0,2018.0,197560484.07724288,0.1339984794801216,0.0,4.0,converged,18.388092522687295,18.25409404320717,18.25409404320717,9.598439021854756e-75,converged,0,1,other,other
MBCN,2021,1317342174.07944,E_pb,False,1317342174.07944,146463400.03002468,1221226567.5901566,13166000.0,0.1037812345978671,0.0759453086494668,0.1035057851055781,-0.024768877,44.30238251432445,0.0,ok,1.0,0.102764327,0.103164327,2.056821837,1.585127078,0.818131726,0.761288694,19.0205481,31.23453745,53.83097507,35.10021088,35.10021088,20.85479836,33.37919676,43.05547166,32.32341981,32.32341981,7.193690326,0.009891766,0.999622241,14.21,16.93786,2.362287262,8.247854059,91.75214594,1331.006,13.166,0.089892765,0.0,0.0,0.0004,13166000.0,MBCN,,,MBCN,199530545.01822,0.1643442978251144,0.1037812345978671,199530545.01822,13166000.0,0.0004,1.0,0.1037812345978671,3.0,2020.0,2018.0,212691279.67136025,0.0973595454134364,0.0,4.0,converged,28.629379921312452,28.532020375899016,28.532020375899016,2.347728188386538e-179,converged,0,1,other,other
MBCN,2022,1837221086.4074345,E_pb,False,1837221086.4074345,997400922.0552256,1566357703.9048364,77255000.0,0.0663743980158313,0.0665935995039578,0.0663832434702537,0.103164327,49.87777679824905,0.0,ok,1.0,-0.046598686,-0.032398686,3.75006733,6.294820458,0.559878975,0.526035496,17.26625006,35.7476946,34.24115456,30.27463784,30.27463784,19.0205481,31.23453745,53.83097507,35.10021088,35.10021088,7.431111269,0.045775804,1.140828542,13.78,16.93786,4.550974651,7.188812592,92.81118741,1687.682,77.255,0.077456315,0.0,0.0,0.0141999999999999,77255000.0,MBCN,,,MBCN,221044418.33526,0.1406320382891807,0.0663743980158313,221044418.33526,77255000.0,0.0141999999999999,1.0,0.0663743980158313,3.0,2021.0,2019.0,297210149.44764894,0.0493647011350483,0.0,5.0,converged,27.605682388650795,27.556317687515747,27.556317687515747,1.8587520390324018e-167,converged,0,1,other,other
MCB,2021,14701264841.075483,E_pb,False,14701264841.075483,863089438.1464496,6527951145.9139805,77793000.0,0.1166793760081813,0.0791698440020453,0.1164819358834635,-0.113738048,44.010196830286326,0.0,ok,1.0,0.179121835,0.179521835,1.39234542,1.538939975,1.276730176,1.202853549,17.43215031,34.82568837,51.90008663,35.95757262,35.95757262,18.99807322,39.86530528,43.3192389,35.36811742,35.36811742,8.870151357,0.010931575,2.088673592,16.1,31.85883,1.801652535,8.268063929,91.73162938,7116.358,77.793,0.090133185,0.0,0.0,0.0004,77793000.0,MCB,,,MCB,1135620453.0,0.3828557676475759,0.1166793760081813,1135620453.0,77793000.0,0.0004,1.0,0.1166793760081813,2.0,2020.0,2019.0,1213382342.022615,0.1092017587953363,0.0,4.0,converged,25.21459500760406,25.105393248808724,25.105393248808724,2.1713329915505063e-139,converged,1,1,other,other
MCBS,2022,4754977528.082194,E_pb,False,4754977528.082194,472344484121.8912,3424517392.4959188,375392000.0,0.1163708695621903,0.0790927173905475,0.1136432063746911,0.128363386,24.082989552499836,1.8842651733890856e-128,ok,1.0,-0.024964078,-0.010764078,2.974109173,6.258213903,0.523270258,0.52296349,15.8938172,27.46877441,40.44785847,28.20507651,28.20507651,19.0205481,20.50149145,42.16190201,25.57575377,25.57575377,8.13951026,0.1095319,1.558065502,16.68,26.1906,4.044017026,0.079411076,99.92058892,3427.239,375.392,0.000794742,0.0,0.0,0.0141999999999999,375392000.0,MCBS,,,MCBS,549434445.0,0.2216148164945817,0.1163708695621903,549434445.0,375392000.0,0.0141999999999999,1.0,0.1163708695621903,2.0,2021.0,2020.0,919533547.1152276,0.0695332590449707,0.0,7.0,converged,13.123405457035537,13.053872197990566,13.053872197990566,3.019891441720713e-39,converged,0,1,other,low_leverage
MCBS,2023,5042945015.254388,E_pb,False,5042945015.254388,,,325000000.0,0.0885892190960133,0.0721473047740033,0.0875937502267406,-0.010764078,31.84901702973725,6.791041925170295e-223,ok,1.0,0.036133653,0.085633653,0.085633653,5.886991304,0.574247252,0.574247252,14.03688525,32.10670902,38.28944858,29.70912916,29.70912916,15.8938172,27.46877441,40.44785847,28.20507651,28.20507651,8.161324494,0.092782307,1.586918156,17.6,26.1906,0.0,0.0,100.0,3502.823,325.0,0.0,0.0,0.0,0.0495,325000000.0,MCBS,,,MCBS,610144030.0,0.3750044832596437,0.0885892190960133,610144030.0,325000000.0,0.0495,1.0,0.0885892190960133,3.0,2022.0,2020.0,919448206.3944012,0.0587876323918523,0.0,5.0,converged,18.56132796275135,18.502540330359498,18.502540330359498,9.848372792101998e-77,converged,0,1,other,zero_cost_debt
MPB,2021,4685839825.08268,E_pb,False,4685839825.08268,410151694.26554805,3400018116.2510552,155544000.0,0.1173166252199545,0.0793291563049886,0.1160961636580562,-0.14987061,28.264650185871755,4.701835724449611e-176,ok,1.0,0.172027501,0.172427501,2.066094755,1.744663569,0.548654296,0.417766521,22.45895173,42.78834578,69.04017238,46.80134097,46.80134097,20.85479836,36.1118091,62.68297594,40.74469707,40.74469707,8.453065253,0.033169099,1.03351628,14.6,17.38542,2.349558655,27.49605514,72.50394486,4689.425,155.544,0.379235298,0.0,0.0,0.0004,155544000.0,MPB,,,MPB,506501524.2,0.2022350070698532,0.1173166252199545,506501524.2,155544000.0,0.0004,1.0,0.1173166252199545,3.0,2020.0,2018.0,661983319.0418618,0.0897621552970977,0.0,5.0,converged,16.184329859922745,16.094567704625646,16.094567704625646,1.3925496433929165e-58,converged,0,1,other,other
MTB,2018,149437665959.967,E_pb,False,149437665959.967,29076835360.60165,,12843292000.0,0.0955346516217021,0.0738836629054255,0.0938211420783308,0.158937016,28.682696061837852,3.1359455894760864e-181,ok,0.0,-0.256841921,-0.238741921,1.559362312,6.860261235,0.966665693,0.752407575,34.293491,48.1141228,55.69287142,45.74379069,45.74379069,35.44657245,47.90272034,46.26515671,42.32876069,42.32876069,11.69605838,0.106940631,1.393304784,13.68,35.53041,2.666666876,29.56993589,66.94546517,120097.403,12843.292,0.441701851,0.0,1.0,0.0181,12843292000.0,MTB,,,MTB,22974655080.0,0.1817265334548706,0.0955346516217021,22974655080.0,12843292000.0,0.0181,1.0,0.0955346516217021,2.0,2017.0,2016.0,35587574654.58142,0.0616753372856322,0.0,5.0,converged,16.849146969168974,16.787471631883342,16.787471631883342,1.5070741519762572e-63,converged,1,0,other,other
MVBF,2021,4953840374.034218,E_pb,False,4953840374.034218,507792422.1484641,2394000798.5888424,84515000.0,0.137769165074629,0.0844422912686572,0.1368746428734086,-0.14077995,28.76908821925738,2.6138489433887276e-182,ok,1.0,0.120734343,0.121134343,1.619348313,1.584085975,0.888749385,0.789108807,19.0205481,24.71642175,71.44190971,38.20716197,38.20716197,20.85479836,25.13101477,41.1205074,27.53573441,27.53573441,7.934674268,0.030265548,1.829380027,16.7,24.1332,1.997577799,14.26877273,85.73122727,2792.449,84.515,0.166436119,0.0,0.0,0.0004,84515000.0,MVBF,,,MVBF,539539944.0,0.5057744234743153,0.137769165074629,539539944.0,84515000.0,0.0004,1.0,0.137769165074629,3.0,2020.0,2018.0,624021144.7622502,0.119117707319419,0.0,6.0,converged,16.84677937048813,16.72766166316871,16.72766166316871,4.1205383300019266e-63,converged,0,1,other,other
NBHC,2020,8116099102.125036,E_pb,False,8116099102.125036,769271111.5062121,6467449351.332915,22897000.0,0.201600863382036,0.100400215845509,0.2013161610431273,0.072561451,29.434862788706248,9.834630466478907e-191,ok,1.0,-0.17280384,-0.16840384,0.573118827,6.941305937,1.039871438,1.015203585,18.99807322,27.69301365,53.70280882,33.06874595,33.06874595,20.28455285,25.36251755,50.88612968,30.89881539,30.89881539,8.803867256,0.003438014,1.222846812,15.8,18.36450231,0.902371035,2.890421834,97.10957817,6659.95,22.897,0.029764539,0.0,0.0,0.0044,22897000.0,NBHC,,,NBHC,1247969268.0,0.3446469913472154,0.201600863382036,1247969268.0,22897000.0,0.0044,1.0,0.201600863382036,3.0,2019.0,2017.0,1270765742.523278,0.1979843177615709,0.0,6.0,converged,20.407515038215664,20.209530720454097,20.209530720454097,4.0355840116575755e-91,converged,0,1,other,low_leverage
NBHC,2021,11206321904.171452,E_pb,False,11206321904.171452,3622056242.830341,7092130844.683655,62246000.0,0.1545799634113234,0.0886449908528308,0.1542157478040893,-0.16840384,32.54131458186187,1.389262540122797e-232,ok,1.0,0.218900811,0.219300811,0.85075013,1.502510179,0.961943022,0.948327523,17.43215031,33.81551933,49.79616955,34.69911863,34.69911863,18.99807322,27.69301365,53.70280882,33.06874595,33.06874595,8.883780386,0.008628487,1.566930947,15.9,16.45529,0.760256861,1.689492234,98.31050777,7214.011,62.246,0.017185266,0.0,0.0,0.0004,62246000.0,NBHC,,,NBHC,1316388090.1599998,0.2228087980275033,0.1545799634113234,1316388090.1599998,62246000.0,0.0004,1.0,0.1545799634113234,3.0,2020.0,2018.0,1378609196.7390184,0.1476032680570573,0.0,4.0,converged,21.063419316822277,20.91581604876522,20.91581604876522,1.921981003654463e-97,converged,1,1,other,low_leverage
NBTB,2018,12628429830.78956,E_pb,False,12628429830.78956,1777968705.22131,6014466549.526713,1047039000.0,0.0775174082025092,0.0693793520506273,0.0768943317814635,0.096440257,34.63351949618129,3.9548814646067566e-263,ok,0.0,-0.175051506,-0.156951506,1.463258586,6.002739491,0.870910077,0.624902194,21.58687943,34.64680983,43.10570731,32.7028723,32.7028723,22.15799615,37.82439925,55.36147335,38.69103243,38.69103243,9.164962494,0.109564591,1.48406969,12.78,33.15049,2.336649589,37.06322636,62.93677364,9556.363,1047.039,0.588896192,0.0,0.0,0.0181,1047039000.0,NBTB,,,NBTB,1811858790.0,0.1945984589697814,0.0775174082025092,1811858790.0,1047039000.0,0.0181,1.0,0.0775174082025092,2.0,2017.0,2016.0,2840116864.2110996,0.0494524008091559,0.0,5.0,converged,20.56931056020319,20.519858159394033,20.519858159394033,7.156468729662195e-94,converged,1,0,other,other
NBTB,2020,12412951016.664827,E_pb,False,12412951016.664827,1064911546.9201236,7911281078.891728,406731000.0,0.1299492743577703,0.0824873185894425,0.1284434453749208,0.019793377,26.95450437949819,2.525656627470538e-160,ok,1.0,-0.212527513,-0.208127513,1.097456275,4.24349724,0.710417019,0.56473931,20.0319078,33.0687362,72.04973321,42.48886929,42.48886929,21.29806636,29.21108932,47.77353285,31.83311807,31.83311807,9.29953242,0.03720246,1.179246119,15.62,32.46151,1.847926608,27.63789354,72.36210646,10932.906,406.731,0.381938764,0.0,0.0,0.0044,406731000.0,NBTB,,,NBTB,1681430100.0,0.2339281462602409,0.1299492743577703,1681430100.0,406731000.0,0.0044,1.0,0.1299492743577703,3.0,2019.0,2017.0,2086375415.147472,0.1047273889769905,0.0,8.0,converged,15.706640679951317,15.601913290974323,15.601913290974323,3.532239497530304e-55,converged,1,1,other,other
NBTB,2021,15559311877.35044,E_pb,False,15559311877.35044,1556129447.6919513,10008751942.00594,311476000.0,0.1195865582312242,0.079896639557806,0.1188076140978731,-0.208127513,31.27516750432158,5.07822140902869e-215,ok,1.0,0.174055511,0.174455511,1.561749378,1.565942916,0.652066335,0.564145762,46.70356047,55.17170231,78.62377567,58.99593075,58.99593075,20.0319078,33.0687362,72.04973321,42.48886929,42.48886929,9.39367067,0.025930163,1.329783544,15.73,22.13894,1.819124033,16.67782672,83.32217328,12012.111,311.476,0.200160726,0.0,0.0,0.0004,311476000.0,NBTB,,,NBTB,1662831822.2400002,0.1998602925532523,0.1195865582312242,1662831822.2400002,311476000.0,0.0004,1.0,0.1195865582312242,3.0,2020.0,2018.0,1974183256.77449,0.1007263831822359,0.0,7.0,converged,18.387046232001904,18.28631984881967,18.28631984881967,5.317880991614146e-75,converged,1,1,other,other
NFBK,2018,4036295549.931372,E_pb,False,4036295549.931372,730242565.8813306,2826029177.752704,408891000.0,0.0644503188380213,0.0661125797095053,0.0646032220969436,0.152428627,39.26228840010581,0.0,ok,0.0,-0.250031879,-0.231931879,1.923697197,5.137792355,0.559170483,0.411526747,21.58687943,37.37501847,37.00199867,31.85872868,31.85872868,22.15799615,38.43795321,52.87920384,38.10173818,38.10173818,8.39127435,0.092752026,1.009189692,16.76,35.92678,3.234389235,35.8949128,64.1050872,4408.432,408.891,0.5599386,0.0,0.0,0.0181,408891000.0,NFBK,,,NFBK,577583655.0,0.2221195071484777,0.0644503188380213,577583655.0,408891000.0,0.0181,1.0,0.0644503188380213,2.0,2017.0,2016.0,979140304.010778,0.0380185054112961,0.0,7.0,converged,23.463548151824455,23.425529646413157,23.425529646413157,1.1740949509932768e-121,converged,0,0,other,other
